id,name,ingredients,calories,allergens
2349,Food Fried food,"salt, oil",729,none
2350,Food Fried food,"salt, oil",639,none
2351,Food Fried food,"salt, oil",316,none
2352,Food Fried food,"salt, oil",694,none
2353,Food Fried food,"salt, oil",233,none
2354,Food Fried food,"salt, oil",695,none
2355,Food Fried food,"salt, oil",325,none
2356,Food Fried food,"salt, oil",264,none
2357,Food Fried food,"salt, oil",514,none
2358,Food Fried food,"salt, oil",686,none
2359,Food Fried food,"salt, oil",444,none
2360,Food Fried food,"salt, oil",457,none
2361,Food Fried food,"salt, oil",603,none
2362,Food Fried food,"salt, oil",597,none
2363,Food Fried food,"salt, oil",256,none
2364,Food Fried food,"salt, oil",385,none
2365,Food Fried food,"salt, oil",718,none
2366,Food Fried food,"salt, oil",625,none
2367,Food Fried food,"salt, oil",629,none
2368,Food Fried food,"salt, oil",707,none
2369,Food Fried food,"salt, oil",400,none
2370,Food Fried food,"salt, oil",470,none
2371,Food Fried food,"salt, oil",632,none
2372,Food Fried food,"salt, oil",482,none
2373,Food Fried food,"salt, oil",454,none
2374,Food Fried food,"salt, oil",540,none
2375,Food Fried food,"salt, oil",204,none
2376,Food Fried food,"salt, oil",280,none
2377,Food Fried food,"salt, oil",651,none
2378,Food Fried food,"salt, oil",467,none
2379,Food Fried food,"salt, oil",741,none
2380,Food Fried food,"salt, oil",479,none
2381,Food Fried food,"salt, oil",777,none
2382,Food Fried food,"salt, oil",327,none
2383,Food Fried food,"salt, oil",640,none
2384,Food Fried food,"salt, oil",668,none
2385,Food Fried food,"salt, oil",410,none
2386,Food Fried food,"salt, oil",290,none
2387,Food Fried food,"salt, oil",570,none
2388,Food Fried food,"salt, oil",795,none
2389,Food Fried food,"salt, oil",744,none
2390,Food Fried food,"salt, oil",757,none
2391,Food Fried food,"salt, oil",607,none
2392,Food Fried food,"salt, oil",300,none
2393,Food Fried food,"salt, oil",282,none
2394,Food Fried food,"salt, oil",480,none
2395,Food Fried food,"salt, oil",607,none
2396,Food Fried food,"salt, oil",654,none
2397,Food Fried food,"salt, oil",263,none
2398,Food Fried food,"salt, oil",504,none
2399,Food Fried food,"salt, oil",754,none
2400,Food Fried food,"salt, oil",354,none
2401,Food Fried food,"salt, oil",304,none
2402,Food Fried food,"salt, oil",346,none
2403,Food Fried food,"salt, oil",388,none
2404,Food Fried food,"salt, oil",406,none
2405,Food Meat,"salt, oil",605,none
2406,Food Meat,"salt, oil",575,none
2407,Food Meat,"salt, oil",593,none
2408,Food Meat,"salt, oil",476,none
2409,Food Meat,"salt, oil",236,none
2410,Food Meat,"salt, oil",234,none
2411,Food Meat,"salt, oil",748,none
2412,Food Meat,"salt, oil",367,none
2413,Food Meat,"salt, oil",579,none
2414,Food Meat,"salt, oil",618,none
2415,Food Meat,"salt, oil",231,none
2416,Food Meat,"salt, oil",645,none
2417,Food Meat,"salt, oil",476,none
2418,Food Meat,"salt, oil",398,none
2419,Food Meat,"salt, oil",370,none
2420,Food Meat,"salt, oil",444,none
2421,Food Meat,"salt, oil",318,none
2422,Food Meat,"salt, oil",459,none
2423,Food Meat,"salt, oil",273,none
2424,Food Meat,"salt, oil",283,none
2425,Food Meat,"salt, oil",694,none
2426,Food Meat,"salt, oil",710,none
2427,Food Meat,"salt, oil",580,none
2428,Food Meat,"salt, oil",462,none
2429,Food Meat,"salt, oil",310,none
2430,Food Meat,"salt, oil",294,none
2431,Food Meat,"salt, oil",301,none
2432,Food Meat,"salt, oil",774,none
2433,Food Meat,"salt, oil",596,none
2434,Food Meat,"salt, oil",697,none
2435,Food Meat,"salt, oil",714,none
2436,Food Meat,"salt, oil",313,none
2437,Food Meat,"salt, oil",419,none
2438,Food Meat,"salt, oil",386,none
2439,Food Meat,"salt, oil",279,none
2440,Food Meat,"salt, oil",203,none
2441,Food Meat,"salt, oil",793,none
2442,Food Meat,"salt, oil",583,none
2443,Food Meat,"salt, oil",349,none
2444,Food Meat,"salt, oil",430,none
2445,Food Meat,"salt, oil",788,none
2446,Food Meat,"salt, oil",543,none
2447,Food Meat,"salt, oil",529,none
2448,Food Meat,"salt, oil",628,none
2449,Food Meat,"salt, oil",624,none
2450,Food Meat,"salt, oil",372,none
2451,Food Meat,"salt, oil",609,none
2452,Food Meat,"salt, oil",362,none
2453,Food Meat,"salt, oil",352,none
2454,Food Meat,"salt, oil",365,none
2455,Food Meat,"salt, oil",443,none
2456,Food Meat,"salt, oil",283,none
2457,Food Meat,"salt, oil",379,none
2458,Food Meat,"salt, oil",285,none
2459,Food Meat,"salt, oil",234,none
2460,Food Meat,"salt, oil",637,none
2461,Food Meat,"salt, oil",296,none
2462,Food Meat,"salt, oil",317,none
2463,Food Meat,"salt, oil",605,none
2464,Food Meat,"salt, oil",494,none
2465,Food Meat,"salt, oil",544,none
2466,Food Meat,"salt, oil",690,none
2467,Food Meat,"salt, oil",264,none
2468,Food Meat,"salt, oil",368,none
2469,Food Meat,"salt, oil",494,none
2470,Food Meat,"salt, oil",363,none
2471,Food Meat,"salt, oil",444,none
2472,Food Meat,"salt, oil",435,none
2473,Food Meat,"salt, oil",292,none
2474,Food Meat,"salt, oil",604,none
2475,Food Meat,"salt, oil",464,none
2476,Food Meat,"salt, oil",606,none
2477,Food Meat,"salt, oil",695,none
2478,Food Meat,"salt, oil",783,none
2479,Food Meat,"salt, oil",460,none
2480,Food Meat,"salt, oil",326,none
2481,Food Meat,"salt, oil",440,none
2482,Food Meat,"salt, oil",222,none
2483,Food Meat,"salt, oil",564,none
2484,Food Meat,"salt, oil",786,none
2485,Food Meat,"salt, oil",611,none
2486,Food Meat,"salt, oil",525,none
2487,Food Meat,"salt, oil",719,none
2488,Food Meat,"salt, oil",543,none
2489,Food Meat,"salt, oil",368,none
2490,Food Meat,"salt, oil",467,none
2491,Food Meat,"salt, oil",487,none
2492,Food Meat,"salt, oil",776,none
2493,Food Meat,"salt, oil",671,none
2494,Food Meat,"salt, oil",532,none
2495,Food Meat,"salt, oil",698,none
2496,Food Meat,"salt, oil",607,none
2497,Food Meat,"salt, oil",484,none
2498,Food Meat,"salt, oil",237,none
2499,Food Meat,"salt, oil",361,none
2500,Food Meat,"salt, oil",472,none
2501,Food Meat,"salt, oil",521,none
2502,Food Meat,"salt, oil",786,none
2503,Food Meat,"salt, oil",429,none
2504,Food Meat,"salt, oil",341,none
2505,Food Meat,"salt, oil",690,none
2506,Food Meat,"salt, oil",412,none
2507,Food Meat,"salt, oil",588,none
2508,Food Meat,"salt, oil",464,none
2509,Food Meat,"salt, oil",760,none
2510,Food Meat,"salt, oil",533,none
2511,Food Meat,"salt, oil",316,none
2512,Food Meat,"salt, oil",488,none
2513,Food Meat,"salt, oil",746,none
2514,Food Meat,"salt, oil",769,none
2515,Food Meat,"salt, oil",304,none
2516,Food Meat,"salt, oil",268,none
2517,Food Meat,"salt, oil",231,none
2518,Food Meat,"salt, oil",526,none
2519,Food Meat,"salt, oil",752,none
2520,Food Meat,"salt, oil",676,none
2521,Food Meat,"salt, oil",626,none
2522,Food Meat,"salt, oil",757,none
2523,Food Meat,"salt, oil",268,none
2524,Food Meat,"salt, oil",628,none
2525,Food Meat,"salt, oil",547,none
2526,Food Meat,"salt, oil",682,none
2527,Food Meat,"salt, oil",219,none
2528,Food Meat,"salt, oil",796,none
2529,Food Meat,"salt, oil",417,none
2530,Food Meat,"salt, oil",594,none
2531,Food Meat,"salt, oil",382,none
2532,Food Meat,"salt, oil",454,none
2533,Food Meat,"salt, oil",614,none
2534,Food Meat,"salt, oil",546,none
2535,Food Meat,"salt, oil",566,none
2536,Food Meat,"salt, oil",356,none
2537,Food Meat,"salt, oil",513,none
2538,Food Meat,"salt, oil",611,none
2539,Food Meat,"salt, oil",300,none
2540,Food Meat,"salt, oil",282,none
2541,Food Meat,"salt, oil",492,none
2542,Food Meat,"salt, oil",608,none
2543,Food Meat,"salt, oil",375,none
2544,Food Meat,"salt, oil",701,none
2545,Food Meat,"salt, oil",605,none
2546,Food Meat,"salt, oil",633,none
2547,Food Meat,"salt, oil",477,none
2548,Food Meat,"salt, oil",450,none
2549,Food Meat,"salt, oil",366,none
2550,Food Meat,"salt, oil",464,none
2551,Food Meat,"salt, oil",375,none
2552,Food Meat,"salt, oil",563,none
2553,Food Meat,"salt, oil",212,none
2554,Food Meat,"salt, oil",289,none
2555,Food Meat,"salt, oil",704,none
2556,Food Meat,"salt, oil",696,none
2557,Food Meat,"salt, oil",747,none
2558,Food Meat,"salt, oil",443,none
2559,Food Meat,"salt, oil",675,none
2560,Food Meat,"salt, oil",424,none
2561,Food Meat,"salt, oil",402,none
2562,Food Meat,"salt, oil",656,none
2563,Food Meat,"salt, oil",560,none
2564,Food Meat,"salt, oil",707,none
2565,Food Meat,"salt, oil",521,none
2566,Food Meat,"salt, oil",590,none
2567,Food Meat,"salt, oil",731,none
2568,Food Meat,"salt, oil",548,none
2569,Food Meat,"salt, oil",656,none
2570,Food Meat,"salt, oil",340,none
2571,Food Meat,"salt, oil",243,none
2572,Food Meat,"salt, oil",431,none
2573,Food Meat,"salt, oil",222,none
2574,Food Meat,"salt, oil",426,none
2575,Food Meat,"salt, oil",316,none
2576,Food Meat,"salt, oil",484,none
2577,Food Meat,"salt, oil",324,none
2578,Food Meat,"salt, oil",597,none
2579,Food Meat,"salt, oil",671,none
2580,Food Meat,"salt, oil",749,none
2581,Food Meat,"salt, oil",454,none
2582,Food Meat,"salt, oil",386,none
2583,Food Meat,"salt, oil",227,none
2584,Food Meat,"salt, oil",427,none
2585,Food Meat,"salt, oil",296,none
2586,Food Meat,"salt, oil",624,none
2587,Food Meat,"salt, oil",351,none
2588,Food Meat,"salt, oil",579,none
2589,Food Meat,"salt, oil",726,none
2590,Food Meat,"salt, oil",209,none
2591,Food Meat,"salt, oil",741,none
2592,Food Meat,"salt, oil",319,none
2593,Food Meat,"salt, oil",319,none
2594,Food Meat,"salt, oil",350,none
2595,Food Meat,"salt, oil",594,none
2596,Food Meat,"salt, oil",356,none
2597,Food Meat,"salt, oil",286,none
2598,Food Meat,"salt, oil",742,none
2599,Food Meat,"salt, oil",262,none
2600,Food Meat,"salt, oil",209,none
2601,Food Meat,"salt, oil",432,none
2602,Food Meat,"salt, oil",200,none
2603,Food Meat,"salt, oil",376,none
2604,Food Meat,"salt, oil",797,none
2605,Food Meat,"salt, oil",618,none
2606,Food Meat,"salt, oil",470,none
2607,Food Meat,"salt, oil",529,none
2608,Food Meat,"salt, oil",308,none
2609,Food Meat,"salt, oil",453,none
2610,Food Meat,"salt, oil",575,none
2611,Food Meat,"salt, oil",714,none
2612,Food Meat,"salt, oil",285,none
2613,Food Meat,"salt, oil",268,none
2614,Food Meat,"salt, oil",518,none
2615,Food Meat,"salt, oil",547,none
2616,Food Meat,"salt, oil",428,none
2617,Food Meat,"salt, oil",569,none
2618,Food Meat,"salt, oil",760,none
2619,Food Meat,"salt, oil",453,none
2620,Food Meat,"salt, oil",477,none
2621,Food Meat,"salt, oil",727,none
2622,Food Meat,"salt, oil",626,none
2623,Food Meat,"salt, oil",779,none
2624,Food Meat,"salt, oil",327,none
2625,Food Meat,"salt, oil",453,none
2626,Food Meat,"salt, oil",508,none
2627,Food Meat,"salt, oil",277,none
2628,Food Meat,"salt, oil",663,none
2629,Food Meat,"salt, oil",580,none
2630,Food Meat,"salt, oil",599,none
2631,Food Meat,"salt, oil",711,none
2632,Food Meat,"salt, oil",405,none
2633,Food Meat,"salt, oil",502,none
2634,Food Meat,"salt, oil",796,none
2635,Food Meat,"salt, oil",551,none
2636,Food Meat,"salt, oil",754,none
2637,Food Meat,"salt, oil",721,none
2638,Food Meat,"salt, oil",615,none
2639,Food Meat,"salt, oil",493,none
2640,Food Meat,"salt, oil",328,none
2641,Food Meat,"salt, oil",469,none
2642,Food Meat,"salt, oil",637,none
2643,Food Meat,"salt, oil",645,none
2644,Food Meat,"salt, oil",452,none
2645,Food Meat,"salt, oil",682,none
2646,Food Meat,"salt, oil",334,none
2647,Food Meat,"salt, oil",705,none
2648,Food Meat,"salt, oil",265,none
2649,Food Meat,"salt, oil",471,none
2650,Food Meat,"salt, oil",479,none
2651,Food Meat,"salt, oil",486,none
2652,Food Meat,"salt, oil",466,none
2653,Food Meat,"salt, oil",641,none
2654,Food Meat,"salt, oil",596,none
2655,Food Meat,"salt, oil",636,none
2656,Food Meat,"salt, oil",668,none
2657,Food Meat,"salt, oil",639,none
2658,Food Meat,"salt, oil",234,none
2659,Food Meat,"salt, oil",642,none
2660,Food Meat,"salt, oil",351,none
2661,Food Meat,"salt, oil",722,none
2662,Food Meat,"salt, oil",378,none
2663,Food Meat,"salt, oil",522,none
2664,Food Meat,"salt, oil",740,none
2665,Food Meat,"salt, oil",686,none
2666,Food Meat,"salt, oil",560,none
2667,Food Meat,"salt, oil",294,none
2668,Food Meat,"salt, oil",433,none
2669,Food Meat,"salt, oil",552,none
2670,Food Meat,"salt, oil",611,none
2671,Food Meat,"salt, oil",691,none
2672,Food Meat,"salt, oil",693,none
2673,Food Meat,"salt, oil",254,none
2674,Food Meat,"salt, oil",777,none
2675,Food Meat,"salt, oil",356,none
2676,Food Meat,"salt, oil",224,none
2677,Food Meat,"salt, oil",249,none
2678,Food Meat,"salt, oil",387,none
2679,Food Meat,"salt, oil",551,none
2680,Food Meat,"salt, oil",519,none
2681,Food Meat,"salt, oil",670,none
2682,Food Meat,"salt, oil",618,none
2683,Food Meat,"salt, oil",201,none
2684,Food Meat,"salt, oil",551,none
2685,Food Meat,"salt, oil",455,none
2686,Food Meat,"salt, oil",753,none
2687,Food Meat,"salt, oil",498,none
2688,Food Meat,"salt, oil",624,none
2689,Food Meat,"salt, oil",425,none
2690,Food Meat,"salt, oil",272,none
2691,Food Meat,"salt, oil",533,none
2692,Food Meat,"salt, oil",358,none
2693,Food Meat,"salt, oil",563,none
2694,Food Meat,"salt, oil",712,none
2695,Food Meat,"salt, oil",482,none
2696,Food Meat,"salt, oil",516,none
2697,Food Meat,"salt, oil",796,none
2698,Food Meat,"salt, oil",318,none
2699,Food Meat,"salt, oil",733,none
2700,Food Meat,"salt, oil",768,none
2701,Food Meat,"salt, oil",268,none
2702,Food Meat,"salt, oil",411,none
2703,Food Meat,"salt, oil",635,none
2704,Food Meat,"salt, oil",784,none
2705,Food Meat,"salt, oil",381,none
2706,Food Noodles-Pasta,"salt, oil",497,none
2707,Food Noodles-Pasta,"salt, oil",235,none
2708,Food Noodles-Pasta,"salt, oil",323,none
2709,Food Noodles-Pasta,"salt, oil",384,none
2710,Food Noodles-Pasta,"salt, oil",483,none
2711,Food Noodles-Pasta,"salt, oil",243,none
2712,Food Noodles-Pasta,"salt, oil",414,none
2713,Food Noodles-Pasta,"salt, oil",740,none
2714,Food Noodles-Pasta,"salt, oil",449,none
2715,Food Noodles-Pasta,"salt, oil",380,none
2716,Food Noodles-Pasta,"salt, oil",212,none
2717,Food Noodles-Pasta,"salt, oil",669,none
2718,Food Noodles-Pasta,"salt, oil",748,none
2719,Food Noodles-Pasta,"salt, oil",649,none
2720,Food Noodles-Pasta,"salt, oil",393,none
2721,Food Noodles-Pasta,"salt, oil",629,none
2722,Food Noodles-Pasta,"salt, oil",476,none
2723,Food Noodles-Pasta,"salt, oil",271,none
2724,Food Noodles-Pasta,"salt, oil",269,none
2725,Food Noodles-Pasta,"salt, oil",445,none
2726,Food Noodles-Pasta,"salt, oil",299,none
2727,Food Noodles-Pasta,"salt, oil",508,none
2728,Food Noodles-Pasta,"salt, oil",538,none
2729,Food Noodles-Pasta,"salt, oil",373,none
2730,Food Noodles-Pasta,"salt, oil",435,none
2731,Food Noodles-Pasta,"salt, oil",751,none
2732,Food Noodles-Pasta,"salt, oil",570,none
2733,Food Noodles-Pasta,"salt, oil",417,none
2734,Food Noodles-Pasta,"salt, oil",526,none
2735,Food Noodles-Pasta,"salt, oil",572,none
2736,Food Noodles-Pasta,"salt, oil",582,none
2737,Food Noodles-Pasta,"salt, oil",408,none
2738,Food Noodles-Pasta,"salt, oil",744,none
2739,Food Noodles-Pasta,"salt, oil",270,none
2740,Food Noodles-Pasta,"salt, oil",488,none
2741,Food Noodles-Pasta,"salt, oil",595,none
2742,Food Noodles-Pasta,"salt, oil",493,none
2743,Food Noodles-Pasta,"salt, oil",615,none
2744,Food Noodles-Pasta,"salt, oil",675,none
2745,Food Noodles-Pasta,"salt, oil",696,none
2746,Food Noodles-Pasta,"salt, oil",335,none
2747,Food Noodles-Pasta,"salt, oil",431,none
2748,Food Noodles-Pasta,"salt, oil",416,none
2749,Food Noodles-Pasta,"salt, oil",680,none
2750,Food Noodles-Pasta,"salt, oil",372,none
2751,Food Noodles-Pasta,"salt, oil",642,none
2752,Food Noodles-Pasta,"salt, oil",630,none
2753,Food Noodles-Pasta,"salt, oil",448,none
2754,Food Noodles-Pasta,"salt, oil",361,none
2755,Food Noodles-Pasta,"salt, oil",678,none
2756,Food Noodles-Pasta,"salt, oil",738,none
2757,Food Noodles-Pasta,"salt, oil",205,none
2758,Food Noodles-Pasta,"salt, oil",480,none
2759,Food Noodles-Pasta,"salt, oil",428,none
2760,Food Noodles-Pasta,"salt, oil",494,none
2761,Food Noodles-Pasta,"salt, oil",510,none
2762,Food Noodles-Pasta,"salt, oil",649,none
2763,Food Noodles-Pasta,"salt, oil",442,none
2764,Food Noodles-Pasta,"salt, oil",519,none
2765,Food Noodles-Pasta,"salt, oil",346,none
2766,Food Noodles-Pasta,"salt, oil",278,none
2767,Food Noodles-Pasta,"salt, oil",765,none
2768,Food Noodles-Pasta,"salt, oil",635,none
2769,Food Noodles-Pasta,"salt, oil",607,none
2770,Food Noodles-Pasta,"salt, oil",495,none
2771,Food Noodles-Pasta,"salt, oil",248,none
2772,Food Noodles-Pasta,"salt, oil",663,none
2773,Food Noodles-Pasta,"salt, oil",491,none
2774,Food Noodles-Pasta,"salt, oil",299,none
2775,Food Noodles-Pasta,"salt, oil",485,none
2776,Food Noodles-Pasta,"salt, oil",569,none
2777,Food Noodles-Pasta,"salt, oil",626,none
2778,Food Noodles-Pasta,"salt, oil",558,none
2779,Food Noodles-Pasta,"salt, oil",459,none
2780,Food Noodles-Pasta,"salt, oil",647,none
2781,Food Noodles-Pasta,"salt, oil",396,none
2782,Food Noodles-Pasta,"salt, oil",663,none
2783,Food Noodles-Pasta,"salt, oil",400,none
2784,Food Noodles-Pasta,"salt, oil",252,none
2785,Food Noodles-Pasta,"salt, oil",460,none
2786,Food Noodles-Pasta,"salt, oil",251,none
2787,Food Noodles-Pasta,"salt, oil",313,none
2788,Food Noodles-Pasta,"salt, oil",368,none
2789,Food Noodles-Pasta,"salt, oil",317,none
2790,Food Noodles-Pasta,"salt, oil",234,none
2791,Food Noodles-Pasta,"salt, oil",345,none
2792,Food Noodles-Pasta,"salt, oil",760,none
2793,Food Noodles-Pasta,"salt, oil",534,none
2794,Food Noodles-Pasta,"salt, oil",664,none
2795,Food Noodles-Pasta,"salt, oil",479,none
2796,Food Noodles-Pasta,"salt, oil",677,none
2797,Food Noodles-Pasta,"salt, oil",765,none
2798,Food Noodles-Pasta,"salt, oil",233,none
2799,Food Noodles-Pasta,"salt, oil",609,none
2800,Food Noodles-Pasta,"salt, oil",352,none
2801,Food Noodles-Pasta,"salt, oil",363,none
2802,Food Noodles-Pasta,"salt, oil",698,none
2803,Food Noodles-Pasta,"salt, oil",278,none
2804,Food Noodles-Pasta,"salt, oil",685,none
2805,Food Noodles-Pasta,"salt, oil",745,none
2806,Food Noodles-Pasta,"salt, oil",672,none
2807,Food Noodles-Pasta,"salt, oil",564,none
2808,Food Noodles-Pasta,"salt, oil",483,none
2809,Food Noodles-Pasta,"salt, oil",571,none
2810,Food Noodles-Pasta,"salt, oil",509,none
2811,Food Noodles-Pasta,"salt, oil",340,none
2812,Food Noodles-Pasta,"salt, oil",637,none
2813,Food Noodles-Pasta,"salt, oil",422,none
2814,Food Noodles-Pasta,"salt, oil",342,none
2815,Food Noodles-Pasta,"salt, oil",284,none
2816,Food Noodles-Pasta,"salt, oil",531,none
2817,Food Noodles-Pasta,"salt, oil",261,none
2818,Food Noodles-Pasta,"salt, oil",398,none
2819,Food Noodles-Pasta,"salt, oil",595,none
2820,Food Noodles-Pasta,"salt, oil",217,none
2821,Food Noodles-Pasta,"salt, oil",521,none
2822,Food Noodles-Pasta,"salt, oil",604,none
2823,Food Noodles-Pasta,"salt, oil",480,none
2824,Food Noodles-Pasta,"salt, oil",579,none
2825,Food Noodles-Pasta,"salt, oil",470,none
2826,Food Noodles-Pasta,"salt, oil",609,none
2827,Food Noodles-Pasta,"salt, oil",621,none
2828,Food Noodles-Pasta,"salt, oil",531,none
2829,Food Noodles-Pasta,"salt, oil",736,none
2830,Food Noodles-Pasta,"salt, oil",710,none
2831,Food Noodles-Pasta,"salt, oil",685,none
2832,Food Noodles-Pasta,"salt, oil",419,none
2833,Food Noodles-Pasta,"salt, oil",314,none
2834,Food Noodles-Pasta,"salt, oil",757,none
2835,Food Noodles-Pasta,"salt, oil",419,none
2836,Food Noodles-Pasta,"salt, oil",772,none
2837,Food Noodles-Pasta,"salt, oil",608,none
2838,Food Noodles-Pasta,"salt, oil",238,none
2839,Food Noodles-Pasta,"salt, oil",396,none
2840,Food Noodles-Pasta,"salt, oil",738,none
2841,Food Noodles-Pasta,"salt, oil",200,none
2842,Food Noodles-Pasta,"salt, oil",455,none
2843,Food Noodles-Pasta,"salt, oil",459,none
2844,Food Noodles-Pasta,"salt, oil",322,none
2845,Food Noodles-Pasta,"salt, oil",377,none
2846,Food Noodles-Pasta,"salt, oil",292,none
2847,Food Noodles-Pasta,"salt, oil",610,none
2848,Food Noodles-Pasta,"salt, oil",763,none
2849,Food Noodles-Pasta,"salt, oil",615,none
2850,Food Noodles-Pasta,"salt, oil",679,none
2851,Food Noodles-Pasta,"salt, oil",523,none
2852,Food Noodles-Pasta,"salt, oil",383,none
2853,Food Noodles-Pasta,"salt, oil",414,none
2854,Food Noodles-Pasta,"salt, oil",724,none
2855,Food Noodles-Pasta,"salt, oil",776,none
2856,Food Noodles-Pasta,"salt, oil",789,none
2857,Food Noodles-Pasta,"salt, oil",660,none
2858,Food Noodles-Pasta,"salt, oil",482,none
2859,Food Noodles-Pasta,"salt, oil",778,none
2860,Food Noodles-Pasta,"salt, oil",242,none
2861,Food Noodles-Pasta,"salt, oil",531,none
2862,Food Noodles-Pasta,"salt, oil",200,none
2863,Food Noodles-Pasta,"salt, oil",404,none
2864,Food Noodles-Pasta,"salt, oil",363,none
2865,Food Noodles-Pasta,"salt, oil",718,none
2866,Food Noodles-Pasta,"salt, oil",624,none
2867,Food Noodles-Pasta,"salt, oil",515,none
2868,Food Noodles-Pasta,"salt, oil",423,none
2869,Food Noodles-Pasta,"salt, oil",723,none
2870,Food Noodles-Pasta,"salt, oil",225,none
2871,Food Noodles-Pasta,"salt, oil",384,none
2872,Food Noodles-Pasta,"salt, oil",371,none
2873,Food Noodles-Pasta,"salt, oil",707,none
2874,Food Noodles-Pasta,"salt, oil",787,none
2875,Food Noodles-Pasta,"salt, oil",788,none
2876,Food Noodles-Pasta,"salt, oil",578,none
2877,Food Noodles-Pasta,"salt, oil",202,none
2878,Food Noodles-Pasta,"salt, oil",426,none
2879,Food Noodles-Pasta,"salt, oil",391,none
2880,Food Noodles-Pasta,"salt, oil",599,none
2881,Food Noodles-Pasta,"salt, oil",468,none
2882,Food Noodles-Pasta,"salt, oil",331,none
2883,Food Noodles-Pasta,"salt, oil",424,none
2884,Food Noodles-Pasta,"salt, oil",646,none
2885,Food Noodles-Pasta,"salt, oil",534,none
2886,Food Noodles-Pasta,"salt, oil",391,none
2887,Food Noodles-Pasta,"salt, oil",523,none
2888,Food Noodles-Pasta,"salt, oil",787,none
2889,Food Noodles-Pasta,"salt, oil",263,none
2890,Food Noodles-Pasta,"salt, oil",482,none
2891,Food Noodles-Pasta,"salt, oil",561,none
2892,Food Noodles-Pasta,"salt, oil",690,none
2893,Food Noodles-Pasta,"salt, oil",348,none
2894,Food Noodles-Pasta,"salt, oil",373,none
2895,Food Noodles-Pasta,"salt, oil",542,none
2896,Food Noodles-Pasta,"salt, oil",266,none
2897,Food Noodles-Pasta,"salt, oil",316,none
2898,Food Noodles-Pasta,"salt, oil",240,none
2899,Food Noodles-Pasta,"salt, oil",559,none
2900,Food Noodles-Pasta,"salt, oil",793,none
2901,Food Noodles-Pasta,"salt, oil",570,none
2902,Food Noodles-Pasta,"salt, oil",339,none
2903,Food Noodles-Pasta,"salt, oil",732,none
2904,Food Noodles-Pasta,"salt, oil",363,none
2905,Food Noodles-Pasta,"salt, oil",730,none
2906,Food Noodles-Pasta,"salt, oil",388,none
2907,Food Noodles-Pasta,"salt, oil",613,none
2908,Food Noodles-Pasta,"salt, oil",529,none
2909,Food Noodles-Pasta,"salt, oil",767,none
2910,Food Noodles-Pasta,"salt, oil",743,none
2911,Food Noodles-Pasta,"salt, oil",318,none
2912,Food Noodles-Pasta,"salt, oil",277,none
2913,Food Noodles-Pasta,"salt, oil",554,none
2914,Food Noodles-Pasta,"salt, oil",605,none
2915,Food Noodles-Pasta,"salt, oil",281,none
2916,Food Noodles-Pasta,"salt, oil",626,none
2917,Food Noodles-Pasta,"salt, oil",533,none
2918,Food Noodles-Pasta,"salt, oil",647,none
2919,Food Noodles-Pasta,"salt, oil",522,none
2920,Food Noodles-Pasta,"salt, oil",222,none
2921,Food Noodles-Pasta,"salt, oil",691,none
2922,Food Noodles-Pasta,"salt, oil",218,none
2923,Food Noodles-Pasta,"salt, oil",303,none
2924,Food Noodles-Pasta,"salt, oil",285,none
2925,Food Noodles-Pasta,"salt, oil",788,none
2926,Food Noodles-Pasta,"salt, oil",741,none
2927,Food Noodles-Pasta,"salt, oil",224,none
2928,Food Noodles-Pasta,"salt, oil",504,none
2929,Food Noodles-Pasta,"salt, oil",709,none
2930,Food Noodles-Pasta,"salt, oil",534,none
2931,Food Noodles-Pasta,"salt, oil",523,none
2932,Food Noodles-Pasta,"salt, oil",597,none
2933,Food Noodles-Pasta,"salt, oil",279,none
2934,Food Noodles-Pasta,"salt, oil",712,none
2935,Food Noodles-Pasta,"salt, oil",537,none
2936,Food Noodles-Pasta,"salt, oil",300,none
2937,Food Noodles-Pasta,"salt, oil",255,none
2938,Food Noodles-Pasta,"salt, oil",581,none
2939,Food Noodles-Pasta,"salt, oil",312,none
2940,Food Noodles-Pasta,"salt, oil",703,none
2941,Food Noodles-Pasta,"salt, oil",671,none
2942,Food Noodles-Pasta,"salt, oil",704,none
2943,Food Noodles-Pasta,"salt, oil",312,none
2944,Food Noodles-Pasta,"salt, oil",608,none
2945,Food Noodles-Pasta,"salt, oil",241,none
2946,Food Noodles-Pasta,"salt, oil",573,none
2947,Food Noodles-Pasta,"salt, oil",707,none
2948,Food Noodles-Pasta,"salt, oil",394,none
2949,Food Noodles-Pasta,"salt, oil",729,none
2950,Food Noodles-Pasta,"salt, oil",471,none
2951,Food Noodles-Pasta,"salt, oil",415,none
2952,Food Noodles-Pasta,"salt, oil",703,none
2953,Food Noodles-Pasta,"salt, oil",543,none
2954,Food Noodles-Pasta,"salt, oil",215,none
2955,Food Noodles-Pasta,"salt, oil",331,none
2956,Food Noodles-Pasta,"salt, oil",215,none
2957,Food Noodles-Pasta,"salt, oil",216,none
2958,Food Noodles-Pasta,"salt, oil",639,none
2959,Food Noodles-Pasta,"salt, oil",772,none
2960,Food Noodles-Pasta,"salt, oil",772,none
2961,Food Noodles-Pasta,"salt, oil",592,none
2962,Food Noodles-Pasta,"salt, oil",308,none
2963,Food Noodles-Pasta,"salt, oil",566,none
2964,Food Noodles-Pasta,"salt, oil",674,none
2965,Food Noodles-Pasta,"salt, oil",443,none
2966,Food Noodles-Pasta,"salt, oil",567,none
